name,compound_id,charge,pk_d,n_h,n_mg,reference
L-threo-3-methylaspartate,metanetx.chemical:MNXM1444,-1,0.731920262070095,8,1,Du 2018
L-threo-3-methylaspartate,metanetx.chemical:MNXM1444,-2,2.17844479563425,7,1,Du 2018
L-threonate,metanetx.chemical:MNXM1677,-1,0.078907657777829,7,1,Du 2018
L-threonine,metanetx.chemical:MNXM142,0,-0.76624015017712,9,1,Du 2018
L-threonine,metanetx.chemical:MNXM142,-1,0.531486271949495,8,1,Du 2018
L-tryptophan,metanetx.chemical:MNXM94,0,0.044905532497391,12,1,Du 2018
L-tyrosine,metanetx.chemical:MNXM76,0,-0.817699156320708,11,1,Du 2018
L-tyrosine,metanetx.chemical:MNXM76,-2,1.778453057802,9,1,Du 2018
L-valine,metanetx.chemical:MNXM199,0,-0.746025464915742,11,1,Du 2018
L-valine,metanetx.chemical:MNXM199,-1,0.609761234730233,10,1,Du 2018
maleate,metanetx.chemical:MNXM1239,-1,-0.107290500517736,3,1,Du 2018
malonyl-CoA,metanetx.chemical:MNXM40,1,-3.41981639259822,39,1,Du 2018
malonyl-CoA,metanetx.chemical:MNXM40,0,-2.1253454349868,38,1,Du 2018
malonyl-CoA,metanetx.chemical:MNXM40,-1,-0.290046689190511,37,1,Du 2018
malonyl-CoA,metanetx.chemical:MNXM40,-2,0.175522703608304,36,1,Du 2018
malonyl-CoA,metanetx.chemical:MNXM40,-3,2.55607455841508,35,1,Du 2018
malonyl-CoA,metanetx.chemical:MNXM40,-4,4.8556366360692,34,1,Du 2018
malonyl-CoA,metanetx.chemical:MNXM40,-5,5.8873515274183,33,1,Du 2018
meso-diaminoheptanedioate,metanetx.chemical:MNXM529,1,-1.5987763636532,15,1,Du 2018
meso-diaminoheptanedioate,metanetx.chemical:MNXM529,0,0.015261894515008,14,1,Du 2018
meso-diaminoheptanedioate,metanetx.chemical:MNXM529,-1,1.27914620600933,13,1,Du 2018
meso-diaminoheptanedioate,metanetx.chemical:MNXM529,-2,2.7399889000248,12,1,Du 2018
meso-tartrate,metanetx.chemical:MNXM1031,-1,0.145176675442866,5,1,Du 2018
meso-tartrate,metanetx.chemical:MNXM1031,-2,2.03877704584857,4,1,Du 2018
methylitaconate,metanetx.chemical:MNXM1885,-1,0.07168210130026,7,1,Du 2018
methylitaconate,metanetx.chemical:MNXM1885,-2,1.98631272440547,6,1,Du 2018
methylmalonyl-CoA,metanetx.chemical:MNXM61890,1,-3.5692108252987,41,1,Du 2018
methylmalonyl-CoA,metanetx.chemical:MNXM61890,0,-2.30981400718156,40,1,Du 2018
methylmalonyl-CoA,metanetx.chemical:MNXM61890,-1,-0.152120690339047,39,1,Du 2018
methylmalonyl-CoA,metanetx.chemical:MNXM61890,-2,-0.039944222205968,38,1,Du 2018
methylmalonyl-CoA,metanetx.chemical:MNXM61890,-3,2.55687111790664,37,1,Du 2018
methylmalonyl-CoA,metanetx.chemical:MNXM61890,-4,5.13427242031007,36,1,Du 2018
methylmalonyl-CoA,metanetx.chemical:MNXM61890,-5,5.7129916685795,35,1,Du 2018
monoethyl phosphate,metanetx.chemical:MNXM11529,-1,-0.82800017008494,6,1,Du 2018
monoethyl phosphate,metanetx.chemical:MNXM11529,-2,1.7400948471709,5,1,Du 2018
N-(5-amino-1--D-ribosyl-4-imidazoyl-carbonyl)-L-aspartic acid 5'-phosphate,metanetx.chemical:MNXM607,0,-1.14579378938737,19,1,Du 2018
N-(5-amino-1--D-ribosyl-4-imidazoyl-carbonyl)-L-aspartic acid 5'-phosphate,metanetx.chemical:MNXM607,-1,0.676761407429773,18,1,Du 2018
N-(5-amino-1--D-ribosyl-4-imidazoyl-carbonyl)-L-aspartic acid 5'-phosphate,metanetx.chemical:MNXM607,-2,2.25995334695472,17,1,Du 2018
N-(5-amino-1--D-ribosyl-4-imidazoyl-carbonyl)-L-aspartic acid 5'-phosphate,metanetx.chemical:MNXM607,-3,3.2835109139424,16,1,Du 2018
N-(5-amino-1--D-ribosyl-4-imidazoyl-carbonyl)-L-aspartic acid 5'-phosphate,metanetx.chemical:MNXM607,-4,5.64876995597583,15,1,Du 2018
N-(5-amino-1--D-ribosyl-4-imidazoyl-carbonyl)-L-aspartic acid 5'-phosphate,metanetx.chemical:MNXM607,-5,7.3992710360053,14,1,Du 2018
N-(carboxymethyl)-D-alanine,metanetx.chemical:MNXM4696,0,-0.744114422974768,9,1,Du 2018
N-(carboxymethyl)-D-alanine,metanetx.chemical:MNXM4696,-1,1.0007926158541,8,1,Du 2018
N-(carboxymethyl)-D-alanine,metanetx.chemical:MNXM4696,-2,2.51420860361216,7,1,Du 2018
N-(L-argino)succinate,metanetx.chemical:MNXM722743,1,-1.20647681079141,19,1,Du 2018
N-(L-argino)succinate,metanetx.chemical:MNXM722743,0,0.218186031010162,18,1,Du 2018
N-(L-argino)succinate,metanetx.chemical:MNXM722743,-1,2.05175325250614,17,1,Du 2018
N-(L-argino)succinate,metanetx.chemical:MNXM722743,-2,3.18027604803082,16,1,Du 2018
N-(L-argino)succinate,metanetx.chemical:MNXM722743,-3,4.9777835162934,15,1,Du 2018
"N,N-dimethylglycine",metanetx.chemical:MNXM464,0,-0.631257032038135,9,1,Du 2018
"N,N-dimethylglycine",metanetx.chemical:MNXM464,-1,0.711014912825635,8,1,Du 2018
N-2-(D-1-carboxyethyl)-L-arginine,metanetx.chemical:MNXM3008,1,-0.975422356953804,19,1,Du 2018
N-2-(D-1-carboxyethyl)-L-arginine,metanetx.chemical:MNXM3008,0,0.455993850918114,18,1,Du 2018
N-2-(D-1-carboxyethyl)-L-arginine,metanetx.chemical:MNXM3008,-1,1.768245432828,17,1,Du 2018
N-2-(D-1-carboxyethyl)-L-arginine,metanetx.chemical:MNXM3008,-2,3.21249655381969,16,1,Du 2018
N-2-acetyl-L-ornithine,metanetx.chemical:MNXM817,0,-0.765355418273589,14,1,Du 2018
N-2-acetyl-L-ornithine,metanetx.chemical:MNXM817,-1,0.570394209323968,13,1,Du 2018
"N6-(L-1,3-dicarboxypropyl)-L-lysine",metanetx.chemical:MNXM384,1,-1.75505005439409,21,1,Du 2018
"N6-(L-1,3-dicarboxypropyl)-L-lysine",metanetx.chemical:MNXM384,0,0.039520322511275,20,1,Du 2018
"N6-(L-1,3-dicarboxypropyl)-L-lysine",metanetx.chemical:MNXM384,-1,1.60164920734004,19,1,Du 2018
"N6-(L-1,3-dicarboxypropyl)-L-lysine",metanetx.chemical:MNXM384,-2,2.95624439419928,18,1,Du 2018
"N6-(L-1,3-dicarboxypropyl)-L-lysine",metanetx.chemical:MNXM384,-3,4.56292947167101,17,1,Du 2018
N-acetyl-D-glucosamine 1-phosphate,metanetx.chemical:MNXM91871,-1,-0.571683371455701,15,1,Du 2018
N-acetyl-D-glucosamine 1-phosphate,metanetx.chemical:MNXM91871,-2,1.66424750727304,14,1,Du 2018
N-acetyl-D-glucosamine 1-phosphate,metanetx.chemical:MNXM91871,-3,3.26300713765749,13,1,Du 2018
N-acetyl--D-glucosamine 1-phosphate,metanetx.chemical:MNXM89939,-1,-0.571683371455701,15,1,Du 2018
N-acetyl--D-glucosamine 1-phosphate,metanetx.chemical:MNXM89939,-2,1.66424750727304,14,1,Du 2018
N-acetyl--D-glucosamine 1-phosphate,metanetx.chemical:MNXM89939,-3,3.26300713765749,13,1,Du 2018
N-acetyl-D-glucosamine 6-phosphate,metanetx.chemical:MNXM63556,-1,-1.06648689426039,15,1,Du 2018
N-acetyl-D-glucosamine 6-phosphate,metanetx.chemical:MNXM63556,-2,1.32376270569766,14,1,Du 2018
N-acetyl-D-glucosamine 6-phosphate,metanetx.chemical:MNXM63556,-3,2.40550267576763,13,1,Du 2018
N-acetyl-D-glucosamine 6-phosphate,metanetx.chemical:MNXM63556,-4,3.6718267044639,12,1,Du 2018
N-acetyl-D-mannosamine 6-phosphate,metanetx.chemical:MNXM1286,-1,-0.692729901496966,15,1,Du 2018
N-acetyl-D-mannosamine 6-phosphate,metanetx.chemical:MNXM1286,-2,1.60002563118917,14,1,Du 2018
N-acetyl-D-mannosamine 6-phosphate,metanetx.chemical:MNXM1286,-3,2.79652784981679,13,1,Du 2018
N-acetyl-D-mannosamine 6-phosphate,metanetx.chemical:MNXM1286,-4,4.09604188396165,12,1,Du 2018
N-acetyl-L-alanine,metanetx.chemical:MNXM19630,-1,0.26935146419266,8,1,Du 2018
N-acetyl-L-amino-n-butyrate,metanetx.chemical:MNXM2083,-1,0.042566031997989,10,1,Du 2018
N-acetyl-L-cysteine,metanetx.chemical:MNXM19632,-1,-0.754099255042862,8,1,Du 2018
N-acetyl-L-glutamate,metanetx.chemical:MNXM730,-1,0.163594123464029,10,1,Du 2018
N-acetyl-L-glutamate,metanetx.chemical:MNXM730,-2,1.94008343954143,9,1,Du 2018
N-acetyl-L-methionine,metanetx.chemical:MNXM7576,-1,-0.330009150765532,12,1,Du 2018
N-acetyl-L-phenylalanine,metanetx.chemical:MNXM4052,-1,0.074927931539884,12,1,Du 2018
N-acetyl-L-tryptophan,metanetx.chemical:MNXM63520,-1,0.992339886405406,13,1,Du 2018
N-acetyl-L-tyrosine,metanetx.chemical:MNXM63521,-1,0.466123240639668,12,1,Du 2018
N-acetyl-L-tyrosine,metanetx.chemical:MNXM63521,-2,1.18323255983529,11,1,Du 2018
N-acetyl-L-valine,metanetx.chemical:MNXM63524,-1,0.277183225326329,12,1,Du 2018
N-acetylneuraminate,metanetx.chemical:MNXM227,-1,0.38433232077246,18,1,Du 2018
N-acetylneuraminate,metanetx.chemical:MNXM227,-2,1.42380822315004,17,1,Du 2018
N-acetylneuraminate,metanetx.chemical:MNXM227,-3,3.09096588890962,16,1,Du 2018
NAD,metanetx.chemical:MNXM8,-3,3.5805505868063,,1,Du 2018
NAD,metanetx.chemical:MNXM8,-4,4.90745491848674,,1,Du 2018
NADH,metanetx.chemical:MNXM10,-2,0.813448145382053,27,1,Du 2018
NADH,metanetx.chemical:MNXM10,-3,1.81816643988319,26,1,Du 2018
NADH,metanetx.chemical:MNXM10,-4,3.75182047043216,25,1,Du 2018
NADP,metanetx.chemical:MNXM5,1,-2.18229519080597,29,1,Du 2018
NADP,metanetx.chemical:MNXM5,0,-1.09983052249505,28,1,Du 2018
NADP,metanetx.chemical:MNXM5,-1,-0.593339639076881,27,1,Du 2018
NADP,metanetx.chemical:MNXM5,-4,5.94479056541843,,1,Du 2018
NADPH,metanetx.chemical:MNXM6,0,-1.37985691057853,30,1,Du 2018
NADPH,metanetx.chemical:MNXM6,-1,-0.284377979774652,29,1,Du 2018
NADPH,metanetx.chemical:MNXM6,-2,0.654134260619162,28,1,Du 2018
NADPH,metanetx.chemical:MNXM6,-4,4.45640168985792,26,1,Du 2018
NADPH,metanetx.chemical:MNXM6,-3,2.04714998919716,27,1,Du 2018
NADPH,metanetx.chemical:MNXM6,-5,5.93369125159192,25,1,Du 2018
N-benzoyl-L-arginine,metanetx.chemical:MNXM164951,0,0.075273296711941,18,1,Du 2018
N-benzoyl-L-arginine,metanetx.chemical:MNXM164951,-1,1.50057638286003,17,1,Du 2018
N-benzoyl-L-tyrosine,metanetx.chemical:MNXM168513,-1,-0.399094438273925,14,1,Du 2018
N-benzoyl-L-tyrosine,metanetx.chemical:MNXM168513,-2,0.860880736529819,13,1,Du 2018
N-carbamoyl-L-aspartate,metanetx.chemical:MNXM465,-1,0.214985697097056,7,1,Du 2018
N-carbamoyl-L-aspartate,metanetx.chemical:MNXM465,-2,1.93257600556351,6,1,Du 2018
n-decanoic acid,metanetx.chemical:MNXM1043,-1,0.018835842508442,19,1,Du 2018
N-formiminoglycine,metanetx.chemical:MNXM1940,0,-0.291228063435997,6,1,Du 2018
N-formiminoglycine,metanetx.chemical:MNXM1940,-1,1.00032416250374,5,1,Du 2018
N-formimino-L-glutamate,metanetx.chemical:MNXM496,0,-0.138902370368995,10,1,Du 2018
N-formimino-L-glutamate,metanetx.chemical:MNXM496,-1,1.480733146534,9,1,Du 2018
N-formimino-L-glutamate,metanetx.chemical:MNXM496,-2,2.78778299620739,8,1,Du 2018
N-glycolylneuraminate,metanetx.chemical:MNXM5842,-1,0.742786944318075,18,1,Du 2018
N-glycolylneuraminate,metanetx.chemical:MNXM5842,-2,1.63304664869016,17,1,Du 2018
N-glycolylneuraminate,metanetx.chemical:MNXM5842,-3,3.2907342375548,16,1,Du 2018
N-glycolylneuraminate,metanetx.chemical:MNXM5842,-4,4.56740016804449,,1,Du 2018
nicotinamide mononucleotide,metanetx.chemical:MNXM355,0,-1.12218254877721,15,1,Du 2018
nicotinamide mononucleotide,metanetx.chemical:MNXM355,-1,1.39575779668998,14,1,Du 2018
nicotinamide mononucleotide,metanetx.chemical:MNXM355,-2,3.02176462279812,13,1,Du 2018
nicotinamide mononucleotide,metanetx.chemical:MNXM355,-3,4.11950929056937,12,1,Du 2018
nicotinamide mononucleotide(reduced),metanetx.chemical:MNXM7593,-1,-0.181675912106701,16,1,Du 2018
nicotinamide mononucleotide(reduced),metanetx.chemical:MNXM7593,-2,1.54720200763042,15,1,Du 2018
nicotinamide mononucleotide(reduced),metanetx.chemical:MNXM7593,-3,3.26103895231709,14,1,Du 2018
Nicotinate D-ribonucleotide,metanetx.chemical:MNXM194,0,-1.32192246825631,14,1,Du 2018
Nicotinate D-ribonucleotide,metanetx.chemical:MNXM194,-1,0.375543026711328,13,1,Du 2018
Nicotinate D-ribonucleotide,metanetx.chemical:MNXM194,-2,2.75364295429066,12,1,Du 2018
Nicotinate D-ribonucleotide,metanetx.chemical:MNXM194,-3,4.32611672610698,11,1,Du 2018
nicotinic acid,metanetx.chemical:MNXM274,0,-0.185402639511329,5,1,Du 2018
nicotinic acid,metanetx.chemical:MNXM274,-1,0.822201084487374,4,1,Du 2018
n-octanoic acid,metanetx.chemical:MNXM750,-1,0.01339937233699,15,1,Du 2018
nonanoic acid,metanetx.chemical:MNXM12480,-1,-0.093723311705659,17,1,Du 2018
N-succinyl-2-L-amino-6-oxoheptanedioate,metanetx.chemical:MNXM1563,-1,0.800914528809931,14,1,Du 2018
N-succinyl-2-L-amino-6-oxoheptanedioate,metanetx.chemical:MNXM1563,-2,2.59802503218777,13,1,Du 2018
N-succinyl-2-L-amino-6-oxoheptanedioate,metanetx.chemical:MNXM1563,-3,4.50455109225936,12,1,Du 2018
"N-succinyl-L-2,6-diaminoheptanedioate",metanetx.chemical:MNXM1488,0,-0.829099270319351,18,1,Du 2018
"N-succinyl-L-2,6-diaminoheptanedioate",metanetx.chemical:MNXM1488,-1,0.982180176649574,17,1,Du 2018
"N-succinyl-L-2,6-diaminoheptanedioate",metanetx.chemical:MNXM1488,-2,2.44998352945838,16,1,Du 2018
"N-succinyl-L-2,6-diaminoheptanedioate",metanetx.chemical:MNXM1488,-3,4.05239364001663,15,1,Du 2018
N-w-phospho-L-arginine,metanetx.chemical:MNXM3663,0,-0.625842914710153,15,1,Du 2018
N-w-phospho-L-arginine,metanetx.chemical:MNXM3663,-1,0.488260359362014,14,1,Du 2018
N-w-phospho-L-arginine,metanetx.chemical:MNXM3663,-3,3.6716038605273,12,1,Du 2018
N-w-phospholombricine,metanetx.chemical:MNXM4064,-1,0.318360823237263,15,1,Du 2018
N-w-phospholombricine,metanetx.chemical:MNXM4064,-2,1.63945126072703,14,1,Du 2018
N-w-phospholombricine,metanetx.chemical:MNXM4064,-3,3.24689401274555,13,1,Du 2018
N-w-phospholombricine,metanetx.chemical:MNXM4064,-4,5.2451965045649,12,1,Du 2018
N-w-phosphotaurocyamine,metanetx.chemical:MNXM5241,-2,0.321731140760487,8,1,Du 2018
N-w-phosphotaurocyamine,metanetx.chemical:MNXM5241,-3,2.29104868471412,7,1,Du 2018
O-acetyl-L-serine,metanetx.chemical:MNXM418,0,-0.609382240430462,9,1,Du 2018
O-acetyl-L-serine,metanetx.chemical:MNXM418,-1,0.574969192366309,8,1,Du 2018
oleic acid,metanetx.chemical:MNXM306,-1,0.173003712433883,33,1,Du 2018
O-phosphocholine,metanetx.chemical:MNXM229,0,-1.7809975482588,14,1,Du 2018
O-phosphocholine,metanetx.chemical:MNXM229,-1,0.549288509871125,13,1,Du 2018
O-phospho-L-serine,metanetx.chemical:MNXM379,0,-1.69509578178894,8,1,Du 2018
O-phosphorylethanolamine,metanetx.chemical:MNXM187,0,-1.7105682372159,8,1,Du 2018
orotidine 5 '-phosphate,metanetx.chemical:MNXM519,-1,-0.10691914878813,12,1,Du 2018
orotidine 5 '-phosphate,metanetx.chemical:MNXM519,-5,7.12861187395091,8,1,Du 2018
oxalate-2,metanetx.chemical:MNXM291,-1,0.605100997189497,1,1,Du 2018
oxaloacetate,metanetx.chemical:MNXM46,-1,0.728523745800649,3,1,Du 2018
oxaloacetate,metanetx.chemical:MNXM46,-2,2.56801710336946,2,1,Du 2018
oxalosuccinate,metanetx.chemical:MNXM1289,-1,0.360659132612445,5,1,Du 2018
oxalosuccinate,metanetx.chemical:MNXM1289,-2,2.13657226129586,4,1,Du 2018
oxalosuccinate,metanetx.chemical:MNXM1289,-3,4.22914141535189,3,1,Du 2018
oxalyl-CoA,metanetx.chemical:MNXM618,0,-2.02865210863467,36,1,Du 2018
oxalyl-CoA,metanetx.chemical:MNXM618,-1,-0.324236809267187,35,1,Du 2018
oxalyl-CoA,metanetx.chemical:MNXM618,-2,0.606410886540686,34,1,Du 2018
oxalyl-CoA,metanetx.chemical:MNXM618,-3,2.75967148122406,33,1,Du 2018
oxalyl-CoA,metanetx.chemical:MNXM618,-4,3.80505772280877,32,1,Du 2018
oxalyl-CoA,metanetx.chemical:MNXM618,-5,6.33216637462687,31,1,Du 2018
oxamate,metanetx.chemical:MNXM3329,-1,0.667098637817084,2,1,Du 2018
oxonic acid,metanetx.chemical:MNXM38040,-2,3.4425468016095,1,1,Du 2018
oxonic acid,metanetx.chemical:MNXM38040,-1,1.8621170120109,2,1,Du 2018
oxoproline,metanetx.chemical:MNXM722852,0,-0.379791306708774,7,1,Du 2018
oxoproline,metanetx.chemical:MNXM722852,-1,0.961069664375111,,1,Du 2018
palmitic acid,metanetx.chemical:MNXM108,-1,-0.261496753037436,31,1,Du 2018
palmitoyl-CoA,metanetx.chemical:MNXM88,1,-2.40095099718676,67,1,Du 2018
palmitoyl-CoA,metanetx.chemical:MNXM88,0,-1.07683601030018,66,1,Du 2018
palmitoyl-CoA,metanetx.chemical:MNXM88,-1,0.511845604948998,65,1,Du 2018
palmitoyl-CoA,metanetx.chemical:MNXM88,-2,1.57753434091506,64,1,Du 2018
palmitoyl-CoA,metanetx.chemical:MNXM88,-3,4.19556576551357,63,1,Du 2018
palmitoyl-CoA,metanetx.chemical:MNXM88,-4,4.64070400191442,62,1,Du 2018
palmitoyl-CoA,metanetx.chemical:MNXM88,-5,6.02780416026317,,1,Du 2018
pantoic acid,metanetx.chemical:MNXM722831,-1,0.150481965293705,11,1,Du 2018
pantothenate,metanetx.chemical:MNXM89882,-1,0.15171157906045,16,1,Du 2018
pantothenate,metanetx.chemical:MNXM89882,-2,1.18792349017527,15,1,Du 2018
penicillin G,metanetx.chemical:MNXM1812,-2,0.647544497632362,,1,Du 2018
penicillin G,metanetx.chemical:MNXM1812,-1,-0.492795262688775,17,1,Du 2018
penicillinoic acid,metanetx.chemical:MNXM8329,0,-0.992862828519437,20,1,Du 2018
penicillinoic acid,metanetx.chemical:MNXM8329,-1,0.344711698226271,19,1,Du 2018
penicillinoic acid,metanetx.chemical:MNXM8329,-2,1.75340231782835,18,1,Du 2018
pentanoic acid,metanetx.chemical:MNXM3382,-1,0.143680661959204,9,1,Du 2018
phenoxymethylpenicillin,metanetx.chemical:MNXM159630,-2,1.08419274744082,,1,Du 2018
phenoxymethylpenicillin,metanetx.chemical:MNXM159630,-1,-0.460633757490231,17,1,Du 2018
phenyl phosphate,metanetx.chemical:MNXM5261,-1,-0.739903527617859,6,1,Du 2018
phenylacetic acid,metanetx.chemical:MNXM497,-1,0.2608666336921,7,1,Du 2018
phenylacetylglycine,metanetx.chemical:MNXM4775,-1,0.612400286376639,10,1,Du 2018
phenylpyruvate,metanetx.chemical:MNXM210,-1,0.867510944245366,7,1,Du 2018
phosphocreatine,metanetx.chemical:MNXM90130,-1,-0.443369315722242,9,1,Du 2018
phosphoenolpyruvate,metanetx.chemical:MNXM73,-1,-0.520999458006508,4,1,Du 2018
phosphoenolpyruvate,metanetx.chemical:MNXM73,-2,1.41549908663661,3,1,Du 2018
phosphoenolpyruvate,metanetx.chemical:MNXM73,-3,4.04761541460315,2,1,Du 2018
phosphoglycolate,metanetx.chemical:MNXM2074,-1,-0.667960568651614,4,1,Du 2018
phosphoglycolate,metanetx.chemical:MNXM2074,-2,1.15763549481706,3,1,Du 2018
phosphoglycolate,metanetx.chemical:MNXM2074,-3,3.73628322432806,2,1,Du 2018
phosphoguanidinoacetate,metanetx.chemical:MNXM4780,-1,-0.333841340387549,7,1,Du 2018
phosphoguanidinoacetate,metanetx.chemical:MNXM4780,-2,1.27163414928862,6,1,Du 2018
phosphoguanidinoacetate,metanetx.chemical:MNXM4780,-3,4.68024106806482,5,1,Du 2018
phosphotaurocyamine,metanetx.chemical:MNXM5241,-2,0.321731140760487,8,1,Du 2018
phosphotaurocyamine,metanetx.chemical:MNXM5241,-3,2.29104868471412,7,1,Du 2018
prephenate,metanetx.chemical:MNXM503,-1,0.997713114261677,9,1,Du 2018
prephenate,metanetx.chemical:MNXM503,-2,2.78812518419118,8,1,Du 2018
propanonyl-CoA,metanetx.chemical:MNXM86,1,-3.3369655027642,41,1,Du 2018
propanonyl-CoA,metanetx.chemical:MNXM86,0,-2.06684068362584,40,1,Du 2018
propanonyl-CoA,metanetx.chemical:MNXM86,-1,-0.250152661876398,39,1,Du 2018
propanonyl-CoA,metanetx.chemical:MNXM86,-2,0.20849945069508,38,1,Du 2018
propanonyl-CoA,metanetx.chemical:MNXM86,-3,2.75729774425394,37,1,Du 2018
propanonyl-CoA,metanetx.chemical:MNXM86,-4,3.8052318907697,36,1,Du 2018
propanonyl-CoA,metanetx.chemical:MNXM86,-5,5.06131782448443,,1,Du 2018
propionyl-CoA,metanetx.chemical:MNXM86,1,-3.3369655027642,41,1,Du 2018
propionyl-CoA,metanetx.chemical:MNXM86,0,-2.06684068362584,40,1,Du 2018
propionyl-CoA,metanetx.chemical:MNXM86,-1,-0.250152661876398,39,1,Du 2018
propionyl-CoA,metanetx.chemical:MNXM86,-2,0.20849945069508,38,1,Du 2018
propionyl-CoA,metanetx.chemical:MNXM86,-3,2.75729774425394,37,1,Du 2018
propionyl-CoA,metanetx.chemical:MNXM86,-4,3.8052318907697,36,1,Du 2018
propionyl-CoA,metanetx.chemical:MNXM86,-5,5.06131782448443,,1,Du 2018
prostaglandin E1,metanetx.chemical:MNXM3344,-1,-0.007396453359727,33,1,Du 2018
prostaglandin E2,metanetx.chemical:MNXM661,-1,0.076142646143432,31,1,Du 2018
pteroate,metanetx.chemical:MNXM10165,-2,2.38754000870465,10,1,Du 2018
pteroate,metanetx.chemical:MNXM10165,-1,1.36783326613036,11,1,Du 2018
pteroylglutamate,metanetx.chemical:MNXM617,-2,2.72635785331363,17,1,Du 2018
pteroylglutamate,metanetx.chemical:MNXM617,-3,4.95292829847257,16,1,Du 2018
pteroylglutamate,metanetx.chemical:MNXM617,-1,1.44934353557775,18,1,Du 2018
quinate,metanetx.chemical:MNXM474,-1,0.435235034095315,11,1,Du 2018
Reduced coenzyme F420,metanetx.chemical:MNXM520,-1,3.05356459824066,37,1,Du 2018
Reduced coenzyme F420,metanetx.chemical:MNXM520,-2,4.58202406668097,36,1,Du 2018
Reduced coenzyme F420,metanetx.chemical:MNXM520,-3,5.57659861620034,35,1,Du 2018
Reduced coenzyme F420,metanetx.chemical:MNXM520,-4,8.10630722257752,34,1,Du 2018
Reduced coenzyme F420,metanetx.chemical:MNXM520,-5,9.21630056480364,33,1,Du 2018
Reduced coenzyme F420,metanetx.chemical:MNXM520,-6,11.2807897273681,32,1,Du 2018
Reduced coenzyme F420,metanetx.chemical:MNXM520,-7,13.5154773846076,,1,Du 2018
reduced flavin-adenine dinucleotide,metanetx.chemical:MNXM38,-2,3.16210737538281,33,1,Du 2018
reduced flavin-adenine dinucleotide,metanetx.chemical:MNXM38,-3,4.6186871658587,32,1,Du 2018
reduced flavin-adenine dinucleotide,metanetx.chemical:MNXM38,-4,6.76407818770711,31,1,Du 2018
reduced flavin-adenine dinucleotide,metanetx.chemical:MNXM38,-5,7.59914332167259,,1,Du 2018
S-adenosyl-L-homocysteine,metanetx.chemical:MNXM19,0,-0.366848084730228,20,1,Du 2018
S-adenosyl-L-homocysteine,metanetx.chemical:MNXM19,-2,1.61330524839297,18,1,Du 2018
S-adenosyl-L-homocysteine,metanetx.chemical:MNXM19,-1,0.653550912926715,19,1,Du 2018
S-adenosyl-L-methionine,metanetx.chemical:MNXM16,1,-1.15914418894022,23,1,Du 2018
S-adenosyl-L-methionine,metanetx.chemical:MNXM16,0,0.039641240787101,22,1,Du 2018
S-adenosyl-L-methionine,metanetx.chemical:MNXM16,-1,0.81923011255983,21,1,Du 2018
sebacic acid,metanetx.chemical:MNXM9103,-1,-0.259225102476432,17,1,Du 2018
sebacic acid,metanetx.chemical:MNXM9103,-2,1.93679089712449,16,1,Du 2018
shikimate,metanetx.chemical:MNXM602,-1,0.278576843814337,9,1,Du 2018
sinapate,metanetx.chemical:MNXM1120,-1,-0.049251006307142,11,1,Du 2018
sinapate,metanetx.chemical:MNXM1120,-2,0.954648895094065,10,1,Du 2018
S-methylmethionine,metanetx.chemical:MNXM681265,1,-2.20738626373596,14,1,Du 2018
S-methylmethionine,metanetx.chemical:MNXM681265,0,-0.829709833301831,13,1,Du 2018
S-methylthioglycolate,metanetx.chemical:MNXM4195,-1,-0.636052959239652,5,1,Du 2018
sn-glycerol 3-phosphate,metanetx.chemical:MNXM66,-1,-0.95645996999892,8,1,Du 2018
suberic acid,metanetx.chemical:MNXM12964,-1,-0.093107277599573,13,1,Du 2018
succinyl-CoA,metanetx.chemical:MNXM92,1,-3.51643780456326,41,1,Du 2018
succinyl-CoA,metanetx.chemical:MNXM92,0,-2.27049045990584,40,1,Du 2018
succinyl-CoA,metanetx.chemical:MNXM92,-1,0.014642860042436,39,1,Du 2018
succinyl-CoA,metanetx.chemical:MNXM92,-2,-0.070161439028188,38,1,Du 2018
succinyl-CoA,metanetx.chemical:MNXM92,-3,2.29061826820979,37,1,Du 2018
succinyl-CoA,metanetx.chemical:MNXM92,-4,4.87889444782238,36,1,Du 2018
succinyl-CoA,metanetx.chemical:MNXM92,-5,5.94840850014097,35,1,Du 2018
sucrose 6-phosphate,metanetx.chemical:MNXM1004,-1,-0.685151999377958,22,1,Du 2018
sucrose 6-phosphate,metanetx.chemical:MNXM1004,-2,1.69348719927041,21,1,Du 2018
sucrose 6-phosphate,metanetx.chemical:MNXM1004,-3,2.81949254271587,20,1,Du 2018
sucrose 6-phosphate,metanetx.chemical:MNXM1004,-4,4.05097483231916,19,1,Du 2018
thiamine monophosphate,metanetx.chemical:MNXM662,1,-2.48587341039761,18,1,Du 2018
trans-4-hydroxy-L-proline,metanetx.chemical:MNXM87584,0,-0.467053074950383,9,1,Du 2018
trans-4-hydroxy-L-proline,metanetx.chemical:MNXM87584,-1,0.908031769555347,8,1,Du 2018
trans-but-2-enoyl-CoA,metanetx.chemical:MNXM214,1,-2.86416420832795,41,1,Du 2018
trans-but-2-enoyl-CoA,metanetx.chemical:MNXM214,0,-1.19496298886576,40,1,Du 2018
trans-but-2-enoyl-CoA,metanetx.chemical:MNXM214,-1,0.137648882803701,39,1,Du 2018
trans-but-2-enoyl-CoA,metanetx.chemical:MNXM214,-2,1.39855698205239,38,1,Du 2018
